order_id,customer_id,restaurant_id,order_date,order_hour,is_weekend,cuisine,order_value,delivery_fee,discount,promo_code,distance_km,traffic_condition,driver_id,delivery_time_min,delivery_rating,weather,status
O049684,C02998,R0648,2024-08-15,13,0,North Indian,410,29,0,NONE,0.8,Heavy,D0251,25.0,4.0,Clear,Delivered
O049685,C04152,R0570,2024-02-03,11,1,Mexican,133,30,0,NONE,5.36,Low,,,,Clear,Cancelled
O049686,C02572,R0634,2024-05-20,16,0,Burgers,147,43,0,NONE,3.05,Low,D0182,23.0,4.0,Clear,Delivered
O049687,C03391,R0506,2024-05-20,12,0,Pizza,226,15,0,NONE,2.73,Low,D0304,45.0,4.0,Clear,Delivered
O049688,C02595,R0347,2024-02-19,13,0,Korean,144,30,0,NONE,4.52,Moderate,D0005,35.0,4.0,Clear,Delivered
O049689,C00872,R0766,2024-12-16,8,0,South Indian,139,43,28,WELCOME20,3.82,Moderate,D0217,30.0,3.0,Clear,Delivered
O049690,C01198,R0203,2024-12-29,9,1,Biryani,388,26,0,NONE,3.37,Low,D0132,31.0,3.0,Clear,Delivered
O049691,C04539,R0568,2024-02-12,12,0,North Indian,204,27,41,WELCOME20,0.79,Heavy,D0345,29.0,4.0,Rain,Delivered
O049692,C02597,R0121,2024-04-12,19,0,Biryani,111,27,0,NONE,3.7,Heavy,,,,Rain,Cancelled
O049693,C04892,R0097,2024-01-05,13,0,South Indian,197,18,20,FEST10,0.5,Low,D0064,26.0,3.0,Clear,Delivered
O049694,C01092,R0796,2024-10-22,16,0,Biryani,259,24,26,SAVE50,2.38,Moderate,D0276,23.0,5.0,Clear,Delivered
O049695,C00402,R0771,2024-06-05,7,0,Chinese,148,64,0,NONE,14.0,Moderate,D0349,63.0,2.0,Clear,Delivered
O049696,C02565,R0506,2024-12-26,19,0,Desserts,173,41,17,SAVE50,3.75,Heavy,D0087,51.0,4.0,Clear,Delivered
O049697,C04230,R0530,2024-07-04,18,0,Pizza,148,31,30,WELCOME20,4.44,Moderate,D0475,34.0,4.0,Clear,Delivered
O049698,C02131,R0458,2024-01-26,20,0,Pizza,152,15,0,NONE,0.77,Low,,,,Rain,Cancelled
O049699,C02597,R0549,2024-11-02,1,1,Chinese,158,41,16,FEST10,3.51,Moderate,D0490,29.0,4.0,Clear,Delivered
O049700,C02730,R0034,2024-10-19,19,1,Chinese,129,25,13,SAVE50,3.49,Low,D0328,32.0,4.0,Clear,Delivered
O049701,C03778,R0396,2024-03-16,19,1,Burgers,203,29,0,NONE,2.8,Moderate,D0238,42.0,2.0,Rain,Delivered
O049702,C00204,R0084,2024-03-09,13,1,South Indian,291,37,0,NONE,3.38,Heavy,D0041,32.0,2.0,Clear,Delivered
O049703,C03335,R0156,2024-12-12,19,0,Korean,103,26,0,NONE,5.79,Low,D0542,50.0,3.0,Clear,Delivered
O049704,C01322,R0782,2024-12-30,21,0,Chinese,110,23,11,SAVE50,2.63,Heavy,D0585,55.0,2.0,Rain,Delivered
O049705,C02725,R0148,2024-09-24,12,0,Desserts,115,44,0,NONE,3.5,Moderate,D0191,60.0,2.0,Rain,Delivered
O049706,C03952,R0290,2024-03-04,13,0,Mexican,79,23,0,NONE,2.86,Moderate,D0397,38.0,3.0,Clear,Delivered
O049707,C02436,R0591,2024-03-15,7,0,Biryani,162,50,0,NONE,14.0,Moderate,D0395,56.0,2.0,Clear,Delivered
O049708,C01157,R0623,2024-09-06,20,0,Continental,164,21,0,NONE,2.19,Low,D0290,27.0,5.0,Rain,Delivered
O049709,C02148,R0637,2024-02-02,19,0,North Indian,152,34,0,NONE,5.48,Moderate,D0471,48.0,3.0,Clear,Delivered
O049710,C04174,R0303,2024-03-15,10,0,Italian,357,27,0,NONE,0.55,Low,D0489,23.0,4.0,Clear,Delivered
O049711,C03964,R0429,2024-01-04,20,0,Burgers,179,16,36,WELCOME20,1.86,Heavy,D0159,29.0,4.0,Clear,Delivered
O049712,C02481,R0268,2024-07-21,20,1,South Indian,114,26,0,NONE,5.23,Moderate,D0209,51.0,3.0,Clear,Delivered
O049713,C04781,R0369,2024-08-18,18,1,Rolls & Wraps,219,35,0,NONE,4.69,Low,D0303,41.0,2.0,Clear,Delivered
O049714,C00990,R0451,2024-12-22,21,1,Chinese,284,36,28,SAVE50,14.0,Heavy,D0398,94.0,1.0,Clear,Delivered
O049715,C03729,R0619,2024-02-05,14,0,Seafood,100,26,10,SAVE50,2.56,Moderate,D0551,30.0,3.0,Clear,Delivered
O049716,C03553,R0103,2024-12-07,14,1,Cafe,160,35,0,NONE,4.69,Heavy,D0590,48.0,3.0,Clear,Delivered
O049717,C04094,R0365,2024-04-24,16,0,Chinese,184,29,0,NONE,2.08,Low,D0544,26.0,3.0,Clear,Delivered
O049718,C03422,R0549,2024-11-25,16,0,Biryani,195,56,0,NONE,14.0,Moderate,D0553,71.0,1.0,Rain,Delivered
O049719,C02932,R0162,2024-09-10,12,0,Burgers,79,43,0,NONE,4.03,Heavy,D0362,37.0,4.0,Clear,Delivered
O049720,C01950,R0236,2024-05-03,20,0,North Indian,281,25,0,NONE,1.46,Low,D0231,39.0,4.0,Clear,Delivered
O049721,C00399,R0212,2024-11-26,12,0,Mexican,79,29,0,NONE,4.02,Heavy,D0259,38.0,2.0,Clear,Delivered
O049722,C00598,R0308,2024-08-10,3,1,Mexican,93,25,19,WELCOME20,4.4,Moderate,D0322,38.0,3.0,Clear,Delivered
O049723,C00564,R0798,2024-09-01,19,1,Biryani,180,44,0,NONE,4.25,Heavy,D0121,43.0,4.0,Clear,Delivered
O049724,C02531,R0228,2024-11-29,21,0,North Indian,94,30,0,NONE,4.61,Heavy,D0570,37.0,3.0,Clear,Delivered
O049725,C04440,R0052,2024-06-18,21,0,Continental,311,25,0,NONE,1.62,Low,D0293,36.0,3.0,Clear,Delivered
O049726,C04998,R0182,2024-02-12,8,0,North Indian,79,27,16,WELCOME20,2.84,Low,D0341,42.0,3.0,Rain,Delivered
O049727,C03001,R0191,2024-01-31,20,0,Italian,433,24,0,NONE,2.8,Heavy,D0151,43.0,3.0,Clear,Delivered
O049728,C03043,R0550,2024-04-30,13,0,Burgers,174,43,0,NONE,5.35,Heavy,D0591,46.0,1.0,Rain,Delivered
O049729,C00172,R0372,2024-11-16,10,1,Continental,176,38,0,NONE,4.79,Low,,,,Clear,Cancelled
O049730,C04283,R0460,2024-12-16,20,0,Biryani,79,27,0,NONE,2.97,Low,D0397,40.0,3.0,Clear,Delivered
O049731,C04506,R0745,2024-07-29,9,0,Rolls & Wraps,120,15,0,NONE,2.04,Low,D0549,22.0,3.0,Clear,Delivered
O049732,C01046,R0427,2024-08-01,16,0,Biryani,527,27,0,NONE,3.14,Low,D0059,27.0,5.0,Clear,Delivered
O049733,C03225,R0212,2024-04-02,7,0,North Indian,79,26,0,NONE,3.12,Low,,,,Clear,Cancelled
O049734,C00635,R0210,2024-11-25,18,0,Healthy,180,27,0,NONE,2.69,Low,D0132,50.0,2.0,Rain,Delivered
O049735,C01338,R0341,2024-05-26,8,1,Italian,147,34,0,NONE,6.15,Moderate,D0083,47.0,2.0,Clear,Delivered
O049736,C01756,R0004,2024-06-29,6,1,South Indian,206,15,21,FEST10,2.17,Moderate,D0370,42.0,4.0,Clear,Delivered
O049737,C01805,R0148,2024-12-20,20,0,North Indian,96,29,10,FEST10,1.82,Low,D0192,41.0,4.0,Clear,Delivered
O049738,C03365,R0211,2024-10-24,20,0,Continental,79,62,0,NONE,13.89,Low,D0173,74.0,1.0,Clear,Delivered
O049739,C03311,R0489,2024-10-12,19,1,Pizza,511,46,0,NONE,12.26,Low,D0535,84.0,1.0,Clear,Delivered
O049740,C00199,R0697,2024-06-17,14,0,Burgers,254,40,25,FEST10,4.13,Low,D0112,35.0,3.0,Clear,Delivered
O049741,C04039,R0157,2024-02-24,22,1,Rolls & Wraps,133,25,0,NONE,6.31,Heavy,D0220,52.0,3.0,Clear,Delivered
O049742,C02073,R0524,2024-05-10,17,0,Chinese,188,60,19,SAVE50,9.66,Low,D0369,46.0,3.0,Clear,Delivered
O049743,C01120,R0778,2024-06-10,14,0,Pizza,223,30,45,WELCOME20,4.15,Low,D0338,36.0,3.0,Clear,Delivered
O049744,C00425,R0442,2024-10-25,20,0,Pizza,118,27,0,NONE,4.32,Heavy,D0182,40.0,2.0,Clear,Delivered
O049745,C03736,R0042,2024-10-14,19,0,South Indian,499,38,0,NONE,6.11,Heavy,D0573,48.0,2.0,Clear,Delivered
O049746,C01008,R0473,2024-12-08,21,1,North Indian,168,38,0,NONE,5.61,Heavy,D0126,40.0,3.0,Clear,Delivered
O049747,C02088,R0744,2024-01-28,20,1,Italian,137,29,0,NONE,1.91,Heavy,D0287,34.0,4.0,Clear,Delivered
O049748,C02348,R0466,2024-06-14,20,0,Biryani,243,21,0,NONE,0.71,Heavy,D0367,36.0,4.0,Clear,Delivered
O049749,C04717,R0309,2024-11-06,19,0,North Indian,79,63,0,NONE,14.0,Moderate,D0165,85.0,1.0,Clear,Delivered
O049750,C01669,R0592,2024-06-23,21,1,Pizza,131,19,0,NONE,0.76,Heavy,D0330,20.0,4.0,Clear,Delivered
O049751,C00401,R0679,2024-03-27,20,0,Mexican,175,27,0,NONE,4.63,Low,D0231,40.0,3.0,Clear,Delivered
O049752,C01255,R0761,2024-10-25,15,0,South Indian,131,58,0,NONE,14.0,Low,D0394,65.0,2.0,Clear,Delivered
O049753,C04062,R0410,2024-01-20,15,1,Rolls & Wraps,79,44,8,FEST10,6.19,Low,,,,Clear,Cancelled
O049754,C03589,R0590,2024-05-15,19,0,Biryani,153,38,15,FEST10,3.22,Low,D0229,38.0,4.0,Clear,Delivered
O049755,C04594,R0366,2024-09-13,12,0,South Indian,105,55,0,NONE,7.23,Heavy,D0591,54.0,2.0,Clear,Delivered
O049756,C04492,R0232,2024-03-01,21,0,Korean,201,29,0,NONE,3.13,Low,D0321,37.0,3.0,Clear,Delivered
O049757,C00825,R0641,2024-11-09,19,1,Desserts,240,41,0,NONE,6.32,Moderate,D0465,48.0,2.0,Clear,Delivered
O049758,C04320,R0679,2024-05-28,9,0,Biryani,215,21,0,NONE,1.63,Moderate,D0554,25.0,4.0,Clear,Delivered
O049759,C00105,R0014,2024-05-22,21,0,Mexican,330,41,66,WELCOME20,4.41,Heavy,D0376,30.0,4.0,Clear,Delivered
O049760,C02552,R0507,2024-12-16,13,0,Continental,79,15,8,SAVE50,0.67,Heavy,D0263,32.0,3.0,Clear,Delivered
O049761,C02764,R0676,2024-02-25,20,1,Healthy,120,31,24,WELCOME20,4.7,Low,D0185,52.0,4.0,Clear,Delivered
O049762,C01820,R0328,2024-06-12,11,0,Continental,215,41,22,SAVE50,3.35,Low,D0540,30.0,4.0,Clear,Delivered
O049763,C04959,R0079,2024-07-10,21,0,North Indian,241,33,24,SAVE50,4.21,Heavy,D0342,54.0,2.0,Rain,Delivered
O049764,C03397,R0625,2024-02-06,7,0,Desserts,233,33,0,NONE,4.05,Moderate,D0012,34.0,2.0,Clear,Delivered
O049765,C01876,R0692,2024-04-28,12,1,Rolls & Wraps,125,24,12,FEST10,1.46,Low,D0595,51.0,2.0,Rain,Delivered
O049766,C03784,R0260,2024-07-18,13,0,South Indian,132,29,0,NONE,2.36,Low,,,,Clear,Cancelled
O049767,C01431,R0058,2024-12-08,21,1,Rolls & Wraps,337,27,34,SAVE50,4.02,Low,D0177,52.0,3.0,Rain,Delivered
O049768,C01134,R0112,2024-06-24,19,0,Korean,253,18,0,NONE,0.67,Low,D0223,40.0,1.0,Clear,Delivered
O049769,C00496,R0086,2024-07-27,11,1,South Indian,244,62,24,SAVE50,14.0,Low,D0176,78.0,1.0,Clear,Delivered
O049770,C03441,R0230,2024-09-09,23,0,Biryani,354,42,0,NONE,6.38,Low,,,,Clear,Cancelled
O049771,C04108,R0522,2024-02-24,12,1,Biryani,161,25,0,NONE,2.22,Heavy,D0147,32.0,3.0,Clear,Delivered
O049772,C02546,R0515,2024-02-25,18,1,North Indian,129,39,0,NONE,3.39,Moderate,D0481,28.0,3.0,Clear,Delivered
O049773,C04790,R0294,2024-06-28,7,0,Chinese,203,27,20,FEST10,2.84,Heavy,D0091,20.0,5.0,Clear,Delivered
O049774,C00589,R0770,2024-08-21,20,0,Burgers,300,29,0,NONE,3.57,Heavy,D0086,41.0,2.0,Clear,Delivered
O049775,C04585,R0178,2024-04-28,21,1,North Indian,179,46,0,NONE,11.97,Moderate,D0282,92.0,1.0,Rain,Delivered
O049776,C01129,R0521,2024-01-31,16,0,Pizza,98,36,0,NONE,4.08,Low,D0563,42.0,3.0,Clear,Delivered
O049777,C01975,R0173,2024-10-09,15,0,South Indian,97,29,0,NONE,3.08,Moderate,D0018,41.0,3.0,Rain,Delivered
O049778,C00438,R0497,2024-09-18,20,0,Burgers,157,29,0,NONE,1.51,Heavy,D0260,32.0,4.0,Clear,Delivered
O049779,C00391,R0267,2024-12-04,10,0,South Indian,224,38,0,NONE,3.64,Low,D0213,41.0,2.0,Clear,Delivered
O049780,C04985,R0528,2024-10-22,20,0,Burgers,89,51,0,NONE,9.18,Moderate,D0535,71.0,1.0,Clear,Delivered
O049781,C04367,R0374,2024-10-04,21,0,Chinese,91,24,0,NONE,1.12,Heavy,D0184,26.0,4.0,Clear,Delivered
O049782,C01718,R0438,2024-07-14,19,1,Italian,79,28,0,NONE,4.62,Low,D0280,39.0,3.0,Clear,Delivered
O049783,C02563,R0081,2024-12-13,12,0,Italian,136,19,27,WELCOME20,2.28,Low,D0596,38.0,2.0,Clear,Delivered
O049784,C02706,R0158,2024-09-14,12,1,Biryani,79,33,0,NONE,3.56,Heavy,D0118,52.0,1.0,Clear,Delivered
O049785,C00889,R0072,2024-02-11,16,1,North Indian,170,28,17,SAVE50,2.72,Low,D0552,26.0,4.0,Clear,Delivered
O049786,C04412,R0133,2024-10-17,20,0,Burgers,148,29,0,NONE,2.74,Low,D0245,38.0,2.0,Clear,Delivered
O049787,C02056,R0255,2024-03-25,11,0,Burgers,171,20,17,FEST10,0.56,Moderate,D0107,29.0,4.0,Clear,Delivered
O049788,C02731,R0072,2024-10-28,3,0,South Indian,149,22,0,NONE,1.47,Moderate,D0035,25.0,3.0,Rain,Delivered
O049789,C04230,R0610,2024-12-29,22,1,South Indian,246,56,0,NONE,14.0,Heavy,,,,Clear,Cancelled
O049790,C04379,R0469,2024-02-18,14,1,South Indian,212,29,0,NONE,3.28,Heavy,D0549,45.0,2.0,Rain,Delivered
O049791,C01464,R0204,2024-01-31,19,0,Biryani,281,55,28,FEST10,14.0,Low,D0275,83.0,1.0,Clear,Delivered
O049792,C04585,R0630,2024-10-19,18,1,Biryani,295,25,0,NONE,1.97,Low,D0283,31.0,4.0,Clear,Delivered
O049793,C00305,R0329,2024-10-25,20,0,Chinese,204,17,0,NONE,1.51,Moderate,D0080,32.0,4.0,Clear,Delivered
O049794,C00575,R0018,2024-09-08,8,1,Pizza,110,42,0,NONE,4.21,Heavy,D0555,31.0,5.0,Clear,Delivered
O049795,C03139,R0684,2024-06-23,20,1,South Indian,116,28,0,NONE,2.88,Heavy,D0463,34.0,3.0,Clear,Delivered
O049796,C00774,R0778,2024-11-16,21,1,Biryani,192,38,0,NONE,4.3,Low,D0152,48.0,3.0,Rain,Delivered
O049797,C00481,R0402,2024-09-04,7,0,Healthy,180,21,18,SAVE50,1.9,Low,D0097,17.0,5.0,Clear,Delivered
O049798,C01174,R0707,2024-11-18,16,0,Chinese,79,25,0,NONE,4.37,Moderate,D0058,43.0,3.0,Clear,Delivered
O049799,C03194,R0740,2024-05-05,21,1,North Indian,291,25,58,WELCOME20,1.79,Moderate,D0256,47.0,1.0,Rain,Delivered
O049800,C04340,R0177,2024-05-07,18,0,South Indian,143,30,14,FEST10,3.1,Moderate,D0419,41.0,4.0,Clear,Delivered
O049801,C02044,R0328,2024-08-16,12,0,North Indian,263,24,0,NONE,1.39,Heavy,D0074,38.0,3.0,Rain,Delivered
O049802,C03615,R0789,2024-09-14,11,1,Pizza,79,28,0,NONE,4.88,Low,D0295,51.0,3.0,Rain,Delivered
O049803,C04789,R0655,2024-02-20,12,0,Cafe,374,64,75,WELCOME20,10.31,Heavy,,,,Clear,Cancelled
O049804,C00380,R0723,2024-02-29,18,0,Chinese,79,18,0,NONE,1.72,Heavy,D0255,21.0,4.0,Clear,Delivered
O049805,C05000,R0560,2024-11-07,20,0,Healthy,145,39,0,NONE,5.73,Moderate,D0521,70.0,1.0,Rain,Delivered
O049806,C01338,R0210,2024-08-02,18,0,North Indian,149,33,15,SAVE50,3.64,Low,D0009,40.0,3.0,Clear,Delivered
O049807,C04416,R0013,2024-03-26,17,0,Pizza,79,41,8,FEST10,3.11,Low,D0039,17.0,5.0,Clear,Delivered
O049808,C03151,R0746,2024-05-04,13,1,North Indian,79,20,8,FEST10,2.0,Heavy,D0541,25.0,5.0,Clear,Delivered
O049809,C03548,R0469,2024-11-01,8,0,Continental,270,26,0,NONE,5.08,Low,D0506,31.0,3.0,Clear,Delivered
O049810,C00305,R0405,2024-03-20,21,0,Chinese,174,27,17,SAVE50,3.12,Heavy,D0552,39.0,3.0,Clear,Delivered
O049811,C00381,R0797,2024-08-14,10,0,South Indian,292,33,0,NONE,4.02,Low,,,,Clear,Cancelled
O049812,C00046,R0173,2024-07-09,17,0,Chinese,159,34,0,NONE,3.66,Low,D0313,31.0,2.0,Clear,Delivered
O049813,C04739,R0468,2024-12-18,21,0,Burgers,79,37,0,NONE,3.24,Heavy,D0183,53.0,2.0,Clear,Delivered
O049814,C02553,R0790,2024-10-12,8,1,North Indian,257,46,0,NONE,14.0,Moderate,D0112,75.0,1.0,Clear,Delivered
O049815,C04680,R0115,2024-09-24,14,0,Rolls & Wraps,196,31,20,FEST10,4.42,Heavy,D0498,35.0,2.0,Clear,Delivered
O049816,C03878,R0226,2024-10-08,9,0,Healthy,127,20,0,NONE,1.37,Low,D0490,27.0,5.0,Clear,Delivered
O049817,C03075,R0011,2024-12-16,19,0,Seafood,102,32,0,NONE,5.99,Heavy,D0362,56.0,2.0,Clear,Delivered
O049818,C01017,R0561,2024-04-06,19,1,Burgers,129,40,13,SAVE50,4.02,Moderate,D0597,29.0,5.0,Clear,Delivered
O049819,C01091,R0443,2024-01-14,14,1,Continental,354,28,0,NONE,2.24,Heavy,D0027,35.0,2.0,Clear,Delivered
O049820,C04110,R0538,2024-04-18,20,0,Rolls & Wraps,364,25,0,NONE,0.89,Heavy,,,,Clear,Cancelled
O049821,C03494,R0671,2024-12-05,22,0,North Indian,326,22,0,NONE,2.36,Heavy,D0498,40.0,2.0,Clear,Delivered
O049822,C00574,R0554,2024-09-18,19,0,Biryani,343,42,0,NONE,4.7,Heavy,D0480,46.0,3.0,Clear,Delivered
O049823,C00648,R0657,2024-02-28,22,0,Biryani,198,27,20,FEST10,3.21,Heavy,D0025,36.0,3.0,Clear,Delivered
O049824,C02031,R0214,2024-05-07,14,0,Chinese,137,25,0,NONE,1.31,Low,D0072,23.0,3.0,Clear,Delivered
O049825,C03401,R0551,2024-08-12,13,0,Biryani,122,17,24,WELCOME20,1.44,Heavy,D0223,33.0,3.0,Clear,Delivered
O049826,C04422,R0788,2024-03-02,11,1,South Indian,138,25,0,NONE,2.71,Low,D0225,32.0,3.0,Clear,Delivered
O049827,C02900,R0542,2024-08-11,19,1,Korean,116,24,0,NONE,0.86,Moderate,,,,Rain,Cancelled
O049828,C00528,R0209,2024-01-28,22,1,North Indian,261,35,0,NONE,6.19,Heavy,D0388,83.0,1.0,Rain,Delivered
O049829,C01477,R0224,2024-09-28,13,1,Italian,168,23,0,NONE,0.78,Heavy,D0057,29.0,3.0,Clear,Delivered
O049830,C01245,R0295,2024-04-22,13,0,Rolls & Wraps,188,39,0,NONE,4.61,Moderate,D0309,43.0,2.0,Clear,Delivered
O049831,C03886,R0562,2024-06-08,8,1,South Indian,79,24,8,SAVE50,1.47,Moderate,D0574,44.0,3.0,Rain,Delivered
O049832,C04259,R0603,2024-01-06,21,1,Biryani,142,44,0,NONE,3.32,Moderate,D0083,46.0,2.0,Rain,Delivered
O049833,C00767,R0266,2024-08-29,12,0,Healthy,135,26,0,NONE,1.57,Moderate,D0489,30.0,5.0,Clear,Delivered
O049834,C04228,R0252,2024-09-13,6,0,South Indian,145,19,0,NONE,0.95,Moderate,D0474,15.0,3.0,Rain,Delivered
O049835,C03657,R0576,2024-11-22,14,0,North Indian,105,27,0,NONE,1.64,Heavy,D0175,35.0,4.0,Clear,Delivered
O049836,C03436,R0540,2024-09-29,15,1,South Indian,99,46,0,NONE,13.03,Moderate,D0537,64.0,3.0,Clear,Delivered
O049837,C03964,R0649,2024-09-09,20,0,Biryani,99,61,0,NONE,8.16,Heavy,D0233,72.0,2.0,Clear,Delivered
O049838,C01046,R0366,2024-06-06,19,0,North Indian,168,38,0,NONE,3.37,Low,D0585,45.0,2.0,Rain,Delivered
O049839,C02156,R0669,2024-01-28,20,1,Mexican,86,22,0,NONE,2.41,Heavy,D0169,45.0,3.0,Clear,Delivered
O049840,C04774,R0261,2024-08-29,20,0,Italian,79,51,0,NONE,13.38,Low,D0167,88.0,1.0,Clear,Delivered
O049841,C02100,R0028,2024-01-09,7,0,Biryani,161,38,16,FEST10,3.57,Low,,,,Clear,Cancelled
O049842,C02776,R0264,2024-09-02,20,0,Korean,151,21,0,NONE,0.98,Heavy,D0491,20.0,4.0,Clear,Delivered
O049843,C00839,R0275,2024-01-28,19,1,Biryani,198,59,0,NONE,8.18,Low,D0497,89.0,1.0,Rain,Delivered
O049844,C00378,R0792,2024-01-23,19,0,Pizza,131,24,13,SAVE50,1.66,Low,D0521,34.0,4.0,Clear,Delivered
O049845,C03891,R0259,2024-07-31,19,0,South Indian,164,26,0,NONE,3.96,Heavy,D0198,35.0,4.0,Clear,Delivered
O049846,C04945,R0059,2024-12-08,16,1,Rolls & Wraps,116,20,12,FEST10,2.86,Low,D0570,26.0,3.0,Clear,Delivered
O049847,C03767,R0240,2024-09-27,20,0,Burgers,121,19,0,NONE,1.39,Moderate,D0460,22.0,4.0,Clear,Delivered
O049848,C03447,R0208,2024-09-18,12,0,Seafood,196,24,39,WELCOME20,2.26,Heavy,D0588,44.0,3.0,Clear,Delivered
O049849,C04300,R0593,2024-10-24,13,0,North Indian,170,19,0,NONE,2.68,Moderate,D0544,34.0,4.0,Clear,Delivered
O049850,C04178,R0098,2024-06-21,6,0,North Indian,201,39,40,WELCOME20,6.22,Low,D0549,40.0,3.0,Clear,Delivered
O049851,C00908,R0416,2024-09-29,21,1,North Indian,242,28,24,SAVE50,5.22,Heavy,D0512,43.0,3.0,Clear,Delivered
O049852,C04348,R0349,2024-06-28,12,0,North Indian,242,25,0,NONE,3.2,Low,D0428,47.0,1.0,Clear,Delivered
O049853,C04028,R0340,2024-12-16,23,0,Desserts,144,28,14,FEST10,1.79,Moderate,D0303,26.0,3.0,Clear,Delivered
O049854,C04952,R0249,2024-09-23,20,0,South Indian,185,18,0,NONE,2.16,Heavy,D0434,32.0,4.0,Clear,Delivered
O049855,C00907,R0266,2024-04-22,20,0,South Indian,89,19,9,SAVE50,1.92,Moderate,D0387,31.0,4.0,Clear,Delivered
O049856,C03673,R0331,2024-05-16,9,0,Pizza,79,31,8,SAVE50,4.35,Low,D0431,37.0,4.0,Clear,Delivered
O049857,C00298,R0517,2024-08-26,18,0,Healthy,246,27,25,SAVE50,0.63,Moderate,D0504,23.0,4.0,Clear,Delivered
O049858,C01370,R0661,2024-06-26,8,0,Italian,116,37,23,WELCOME20,3.91,Low,D0160,37.0,4.0,Clear,Delivered
O049859,C01068,R0424,2024-02-28,11,0,Italian,314,60,0,NONE,11.57,Low,D0360,54.0,2.0,Clear,Delivered
O049860,C01736,R0311,2024-08-24,23,1,Biryani,79,57,0,NONE,8.58,Moderate,D0054,53.0,3.0,Clear,Delivered
O049861,C02654,R0064,2024-08-19,12,0,North Indian,243,21,24,SAVE50,2.22,Low,D0039,42.0,3.0,Clear,Delivered
O049862,C02575,R0019,2024-01-07,19,1,Burgers,207,53,21,FEST10,14.0,Low,D0417,83.0,1.0,Clear,Delivered
O049863,C03687,R0296,2024-05-22,18,0,Desserts,382,36,0,NONE,4.53,Low,D0228,33.0,4.0,Clear,Delivered
O049864,C02405,R0130,2024-09-30,13,0,Biryani,84,24,0,NONE,1.04,Moderate,D0395,37.0,3.0,Clear,Delivered
O049865,C02962,R0107,2024-03-08,21,0,North Indian,79,36,0,NONE,3.19,Heavy,D0496,32.0,4.0,Clear,Delivered
O049866,C00544,R0639,2024-11-14,20,0,Burgers,112,41,0,NONE,3.28,Low,D0306,41.0,2.0,Clear,Delivered
O049867,C04774,R0610,2024-07-31,20,0,Korean,130,55,0,NONE,8.08,Moderate,D0153,56.0,3.0,Clear,Delivered
O049868,C00955,R0050,2024-06-01,22,1,Pizza,173,20,17,SAVE50,1.25,Low,D0053,33.0,4.0,Clear,Delivered
O049869,C04133,R0773,2024-12-28,14,1,North Indian,80,39,0,NONE,5.86,Heavy,D0312,58.0,3.0,Clear,Delivered
O049870,C00829,R0036,2024-08-26,13,0,North Indian,211,30,21,FEST10,3.6,Low,D0203,50.0,3.0,Clear,Delivered
O049871,C03709,R0010,2024-12-09,20,0,Italian,104,18,0,NONE,2.37,Heavy,D0258,39.0,3.0,Rain,Delivered
O049872,C03828,R0558,2024-12-31,15,0,South Indian,286,20,0,NONE,0.51,Moderate,D0389,22.0,5.0,Clear,Delivered
O049873,C03210,R0404,2024-06-20,22,0,Chinese,270,15,27,SAVE50,2.41,Heavy,D0201,42.0,2.0,Clear,Delivered
O049874,C02016,R0725,2024-05-15,2,0,South Indian,181,38,0,NONE,7.38,Moderate,D0049,36.0,3.0,Clear,Delivered
O049875,C00192,R0521,2024-11-20,17,0,South Indian,98,15,20,WELCOME20,0.46,Heavy,D0454,30.0,4.0,Clear,Delivered
O049876,C00374,R0285,2024-01-05,8,0,South Indian,381,29,38,SAVE50,1.6,Heavy,D0094,24.0,5.0,Clear,Delivered
O049877,C02443,R0377,2024-06-22,22,1,Chinese,117,43,12,SAVE50,14.0,Low,D0163,95.0,1.0,Rain,Delivered
O049878,C00607,R0557,2024-08-28,14,0,Italian,101,63,10,SAVE50,14.0,Moderate,D0496,86.0,1.0,Clear,Delivered
O049879,C00535,R0153,2024-10-29,21,0,Burgers,281,17,28,SAVE50,1.1,Heavy,,,,Clear,Cancelled
O049880,C02833,R0505,2024-09-13,15,0,Continental,183,53,18,FEST10,14.0,Low,D0595,60.0,3.0,Clear,Delivered
O049881,C03396,R0744,2024-01-08,20,0,South Indian,191,25,19,SAVE50,4.8,Heavy,D0375,45.0,5.0,Clear,Delivered
O049882,C02940,R0529,2024-09-09,13,0,Chinese,278,24,0,NONE,1.55,Low,D0369,35.0,3.0,Clear,Delivered
O049883,C01515,R0141,2024-09-01,13,1,Biryani,366,26,0,NONE,2.9,Low,D0030,35.0,3.0,Clear,Delivered
O049884,C02552,R0794,2024-01-04,20,0,Korean,119,22,0,NONE,1.83,Low,D0557,36.0,3.0,Clear,Delivered
O049885,C02936,R0300,2024-04-21,6,1,Biryani,146,28,0,NONE,2.53,Low,D0467,24.0,4.0,Clear,Delivered
O049886,C00980,R0773,2024-06-24,11,0,South Indian,93,43,0,NONE,4.0,Low,D0359,35.0,3.0,Clear,Delivered
O049887,C02397,R0211,2024-08-24,10,1,Chinese,82,17,8,SAVE50,2.72,Moderate,D0009,31.0,3.0,Clear,Delivered
O049888,C02998,R0400,2024-09-11,19,0,Italian,176,58,0,NONE,11.51,Heavy,D0551,83.0,1.0,Clear,Delivered
O049889,C00314,R0630,2024-07-22,15,0,Italian,460,30,0,NONE,3.29,Moderate,D0162,35.0,3.0,Clear,Delivered
