customer_id,zone,signup_date,loyalty_tier
C04383,Indiranagar,2023-12-14,Silver
C04384,HSR Layout,2023-07-17,Bronze
C04385,Malleshwaram,2024-05-19,Bronze
C04386,Hebbal,2024-02-09,Silver
C04387,Whitefield,2023-02-18,Bronze
C04388,Koramangala,2023-12-26,Gold
C04389,Marathahalli,2023-10-12,Gold
C04390,Electronic City,2024-08-04,Gold
C04391,Indiranagar,2023-08-12,Bronze
C04392,Rajajinagar,2024-11-28,Bronze
C04393,Jayanagar,2024-03-24,Gold
C04394,Electronic City,2023-04-06,Silver
C04395,Whitefield,2023-10-22,Bronze
C04396,HSR Layout,2024-10-07,Bronze
C04397,Indiranagar,2023-07-05,Bronze
C04398,Rajajinagar,2024-05-29,Silver
C04399,Koramangala,2024-07-25,Bronze
C04400,Rajajinagar,2024-05-20,Bronze
C04401,Rajajinagar,2023-03-07,Bronze
C04402,Marathahalli,2023-10-01,Silver
C04403,Koramangala,2023-09-12,Bronze
C04404,Indiranagar,2023-09-09,Bronze
C04405,HSR Layout,2024-10-03,Silver
C04406,Electronic City,2023-01-05,Silver
C04407,Hebbal,2024-01-29,Silver
C04408,Whitefield,2024-12-18,Gold
C04409,Hebbal,2024-10-01,Gold
C04410,Indiranagar,2024-03-18,Bronze
C04411,Whitefield,2024-12-29,Gold
C04412,Koramangala,2023-10-21,Silver
C04413,Marathahalli,2024-03-22,Bronze
C04414,Koramangala,2024-02-01,Gold
C04415,Indiranagar,2023-02-04,Bronze
C04416,Rajajinagar,2023-01-30,Bronze
C04417,Jayanagar,2024-10-16,Bronze
C04418,Koramangala,2023-05-07,Silver
C04419,Koramangala,2023-09-17,Bronze
C04420,Jayanagar,2024-03-31,Bronze
C04421,Whitefield,2024-02-25,Gold
C04422,Indiranagar,2024-01-11,Bronze
C04423,Electronic City,2024-12-15,Bronze
C04424,Indiranagar,2024-07-28,Bronze
C04425,Electronic City,2024-11-18,Silver
C04426,Whitefield,2024-04-25,Bronze
C04427,Indiranagar,2024-12-15,Bronze
C04428,Koramangala,2024-03-15,Gold
C04429,Indiranagar,2024-01-31,Gold
C04430,Koramangala,2024-08-18,Bronze
C04431,Whitefield,2024-09-26,Silver
C04432,Hebbal,2023-02-19,Bronze
C04433,Malleshwaram,2024-10-26,Bronze
C04434,Whitefield,2024-05-19,Bronze
C04435,Electronic City,2024-10-17,Gold
C04436,Jayanagar,2024-06-06,Bronze
C04437,Malleshwaram,2024-11-07,Silver
C04438,Indiranagar,2023-07-20,Bronze
C04439,Whitefield,2023-05-17,Gold
C04440,Whitefield,2023-05-23,Bronze
C04441,Koramangala,2023-07-04,Bronze
C04442,Whitefield,2023-06-06,Bronze
C04443,Hebbal,2023-11-19,Bronze
C04444,Hebbal,2023-05-25,Bronze
C04445,Koramangala,2023-04-26,Bronze
C04446,HSR Layout,2024-01-18,Bronze
C04447,Whitefield,2024-08-02,Silver
C04448,HSR Layout,2023-04-10,Bronze
C04449,Jayanagar,2024-01-09,Bronze
C04450,Koramangala,2024-04-26,Silver
C04451,Malleshwaram,2024-05-30,Bronze
C04452,Yelahanka,2023-03-18,Gold
C04453,Electronic City,2024-06-19,Silver
C04454,Marathahalli,2023-01-20,Bronze
C04455,Jayanagar,2023-06-22,Bronze
C04456,Whitefield,2023-08-22,Silver
C04457,Koramangala,2024-09-14,Bronze
C04458,Electronic City,2023-05-21,Bronze
C04459,Koramangala,2024-07-25,Bronze
C04460,Malleshwaram,2024-12-22,Bronze
C04461,HSR Layout,2024-12-01,Gold
C04462,HSR Layout,2023-08-10,Gold
C04463,Whitefield,2023-03-11,Silver
C04464,BTM Layout,2023-06-12,Silver
C04465,Indiranagar,2024-07-15,Silver
C04466,Koramangala,2023-05-24,Silver
C04467,Indiranagar,2024-04-16,Bronze
C04468,Electronic City,2023-09-30,Silver
C04469,Yelahanka,2024-07-13,Bronze
C04470,Indiranagar,2024-03-18,Gold
C04471,Hebbal,2024-03-03,Silver
C04472,Indiranagar,2024-07-24,Gold
C04473,Electronic City,2024-11-28,Silver
C04474,Koramangala,2023-09-24,Silver
C04475,Jayanagar,2024-01-22,Gold
C04476,Electronic City,2024-04-01,Bronze
C04477,Jayanagar,2024-08-23,Bronze
C04478,Indiranagar,2023-12-18,Bronze
C04479,Malleshwaram,2023-10-01,Bronze
C04480,Yelahanka,2024-09-09,Silver
C04481,HSR Layout,2024-11-26,Bronze
C04482,Electronic City,2024-02-20,Bronze
C04483,Rajajinagar,2023-03-17,Bronze
C04484,Indiranagar,2023-07-31,Gold
C04485,Hebbal,2023-12-04,Bronze
C04486,Whitefield,2024-05-28,Bronze
C04487,Rajajinagar,2024-05-03,Gold
C04488,Koramangala,2024-08-21,Bronze
C04489,Whitefield,2023-01-22,Gold
C04490,Jayanagar,2023-12-06,Bronze
C04491,Jayanagar,2024-05-26,Silver
C04492,Malleshwaram,2024-12-21,Bronze
C04493,Yelahanka,2023-04-14,Silver
C04494,Koramangala,2024-10-03,Bronze
C04495,Indiranagar,2023-01-06,Silver
C04496,Whitefield,2023-05-24,Bronze
C04497,HSR Layout,2024-09-10,Bronze
C04498,Jayanagar,2024-07-28,Gold
C04499,Malleshwaram,2024-12-11,Gold
C04500,Rajajinagar,2024-03-14,Silver
C04501,Koramangala,2024-03-25,Bronze
C04502,HSR Layout,2024-01-26,Gold
C04503,Electronic City,2024-01-09,Bronze
C04504,HSR Layout,2024-01-11,Silver
C04505,Koramangala,2023-08-02,Silver
C04506,HSR Layout,2024-09-14,Bronze
C04507,HSR Layout,2023-09-18,Bronze
C04508,Indiranagar,2024-03-21,Bronze
C04509,Rajajinagar,2024-05-03,Bronze
C04510,Whitefield,2024-01-28,Silver
C04511,Electronic City,2024-03-22,Bronze
C04512,Jayanagar,2023-02-05,Silver
C04513,Hebbal,2023-08-19,Bronze
C04514,Koramangala,2023-11-24,Bronze
C04515,Koramangala,2023-10-15,Bronze
C04516,Whitefield,2024-10-24,Bronze
C04517,HSR Layout,2024-10-16,Silver
C04518,Whitefield,2024-06-03,Silver
C04519,Rajajinagar,2023-09-15,Bronze
C04520,Indiranagar,2023-02-07,Silver
C04521,Koramangala,2024-07-05,Bronze
C04522,HSR Layout,2024-10-07,Bronze
C04523,Rajajinagar,2023-12-24,Bronze
C04524,Malleshwaram,2024-08-26,Bronze
C04525,Marathahalli,2024-11-10,Bronze
C04526,Jayanagar,2024-02-04,Bronze
C04527,Marathahalli,2023-06-02,Bronze
C04528,Marathahalli,2023-01-17,Gold
C04529,Indiranagar,2024-07-06,Bronze
C04530,Jayanagar,2024-02-15,Bronze
C04531,Rajajinagar,2023-04-23,Bronze
C04532,Whitefield,2023-02-09,Bronze
C04533,Electronic City,2024-12-08,Silver
C04534,HSR Layout,2023-08-22,Silver
C04535,Jayanagar,2023-08-27,Gold
C04536,Koramangala,2024-04-04,Bronze
C04537,Marathahalli,2023-09-24,Bronze
C04538,Hebbal,2024-10-28,Silver
C04539,Koramangala,2024-05-12,Silver
C04540,Whitefield,2023-09-19,Gold
C04541,Koramangala,2023-07-14,Silver
C04542,Koramangala,2024-09-19,Bronze
C04543,Yelahanka,2024-03-07,Gold
C04544,Jayanagar,2024-11-01,Bronze
C04545,Whitefield,2023-09-09,Bronze
C04546,Indiranagar,2023-01-16,Silver
C04547,Yelahanka,2024-10-18,Gold
C04548,Indiranagar,2023-06-24,Silver
C04549,Marathahalli,2024-09-09,Bronze
C04550,Whitefield,2024-06-02,Bronze
C04551,Koramangala,2023-06-19,Bronze
C04552,Marathahalli,2024-07-06,Bronze
C04553,Koramangala,2023-03-01,Bronze
C04554,Marathahalli,2023-10-14,Bronze
C04555,Indiranagar,2023-09-18,Silver
C04556,Marathahalli,2024-04-24,Bronze
C04557,Rajajinagar,2024-01-26,Gold
C04558,Marathahalli,2024-03-22,Bronze
C04559,Koramangala,2023-12-14,Bronze
C04560,Marathahalli,2024-06-24,Bronze
C04561,Yelahanka,2023-04-27,Gold
C04562,Indiranagar,2024-06-08,Silver
C04563,Indiranagar,2023-02-06,Bronze
C04564,Malleshwaram,2023-03-04,Gold
C04565,Indiranagar,2024-06-12,Bronze
C04566,Marathahalli,2023-04-26,Bronze
C04567,Rajajinagar,2024-07-16,Bronze
C04568,Koramangala,2023-04-07,Bronze
C04569,Jayanagar,2023-04-18,Silver
C04570,Electronic City,2024-11-11,Silver
C04571,Whitefield,2023-05-10,Bronze
C04572,Hebbal,2024-10-28,Gold
C04573,Indiranagar,2023-09-12,Silver
C04574,Whitefield,2024-08-05,Gold
C04575,Malleshwaram,2024-11-16,Bronze
C04576,Indiranagar,2023-03-27,Silver
C04577,Malleshwaram,2023-08-30,Silver
C04578,Koramangala,2024-02-24,Bronze
C04579,HSR Layout,2024-09-23,Gold
C04580,Koramangala,2023-05-17,Silver
C04581,Marathahalli,2023-05-17,Bronze
C04582,Rajajinagar,2023-09-26,Bronze
C04583,Malleshwaram,2023-05-30,Silver
C04584,Yelahanka,2023-07-14,Bronze
C04585,Marathahalli,2023-04-05,Bronze
C04586,Rajajinagar,2024-08-28,Bronze
C04587,Jayanagar,2024-08-04,Bronze
C04588,Hebbal,2023-04-16,Bronze
C04589,Electronic City,2024-01-27,Bronze
C04590,Hebbal,2024-04-16,Bronze
C04591,Indiranagar,2024-04-03,Bronze
C04592,Jayanagar,2024-12-19,Silver
C04593,Marathahalli,2024-04-13,Gold
C04594,Indiranagar,2024-05-16,Bronze
C04595,Indiranagar,2023-01-24,Bronze
C04596,Yelahanka,2023-02-27,Gold
C04597,HSR Layout,2024-03-27,Silver
C04598,Indiranagar,2024-10-24,Bronze
C04599,Whitefield,2023-10-19,Gold
C04600,HSR Layout,2024-04-14,Bronze
C04601,Electronic City,2023-06-03,Bronze
C04602,BTM Layout,2023-11-30,Bronze
C04603,Yelahanka,2024-07-02,Bronze
C04604,Electronic City,2024-04-26,Bronze
C04605,Marathahalli,2023-03-25,Bronze
C04606,Whitefield,2024-10-03,Silver
C04607,Malleshwaram,2024-11-07,Bronze
C04608,Indiranagar,2023-12-15,Bronze
C04609,Koramangala,2023-09-06,Silver
C04610,Yelahanka,2024-01-23,Bronze
C04611,Hebbal,2024-08-07,Gold
C04612,Whitefield,2023-11-27,Bronze
C04613,Marathahalli,2023-01-22,Silver
C04614,HSR Layout,2023-02-22,Silver
C04615,Whitefield,2024-08-15,Silver
C04616,Whitefield,2024-07-28,Silver
C04617,Koramangala,2024-07-17,Silver
C04618,Jayanagar,2023-04-03,Gold
C04619,HSR Layout,2023-05-05,Silver
C04620,Jayanagar,2023-10-16,Bronze
C04621,Indiranagar,2023-06-18,Silver
C04622,BTM Layout,2023-10-10,Gold
C04623,Electronic City,2024-02-12,Gold
C04624,Hebbal,2023-07-24,Bronze
C04625,Koramangala,2023-04-01,Bronze
C04626,Electronic City,2023-10-21,Bronze
C04627,Malleshwaram,2024-06-11,Bronze
C04628,Whitefield,2024-03-27,Bronze
C04629,Indiranagar,2023-08-23,Bronze
C04630,Indiranagar,2023-08-16,Bronze
C04631,Indiranagar,2024-03-02,Silver
C04632,HSR Layout,2023-05-06,Bronze
C04633,Whitefield,2024-08-31,Bronze
C04634,Indiranagar,2024-09-26,Silver
C04635,Electronic City,2023-01-19,Bronze
C04636,Koramangala,2024-12-09,Silver
C04637,Whitefield,2023-01-18,Bronze
C04638,Marathahalli,2023-12-01,Bronze
C04639,Indiranagar,2024-05-02,Bronze
C04640,Indiranagar,2023-08-27,Silver
C04641,Indiranagar,2023-05-29,Bronze
C04642,Koramangala,2023-02-04,Silver
C04643,HSR Layout,2024-06-14,Bronze
C04644,Koramangala,2023-01-27,Silver
C04645,Indiranagar,2023-12-20,Bronze
C04646,Yelahanka,2023-10-14,Gold
C04647,Hebbal,2024-12-07,Bronze
C04648,Indiranagar,2024-11-10,Bronze
C04649,Whitefield,2024-08-19,Bronze
C04650,HSR Layout,2024-06-17,Silver
C04651,Malleshwaram,2024-02-01,Bronze
C04652,Rajajinagar,2023-09-12,Bronze
C04653,Koramangala,2023-05-02,Bronze
C04654,Koramangala,2024-12-07,Gold
C04655,HSR Layout,2023-10-08,Bronze
C04656,Hebbal,2023-11-09,Silver
C04657,Hebbal,2023-04-14,Gold
C04658,Koramangala,2023-07-22,Bronze
C04659,Electronic City,2024-04-08,Silver
C04660,Koramangala,2023-11-08,Silver
C04661,Marathahalli,2024-03-03,Bronze
C04662,Hebbal,2023-06-04,Silver
C04663,HSR Layout,2023-03-01,Gold
C04664,Koramangala,2024-10-08,Bronze
C04665,Electronic City,2023-11-12,Silver
C04666,HSR Layout,2023-09-21,Silver
C04667,Malleshwaram,2023-07-28,Bronze
C04668,Whitefield,2024-04-25,Bronze
C04669,Hebbal,2024-02-16,Silver
C04670,Indiranagar,2023-10-12,Gold
C04671,Koramangala,2024-11-10,Bronze
C04672,Whitefield,2024-10-20,Bronze
C04673,Koramangala,2023-05-25,Silver
C04674,Whitefield,2024-04-13,Bronze
C04675,Marathahalli,2024-12-07,Silver
C04676,Koramangala,2023-12-23,Silver
C04677,Koramangala,2023-01-23,Bronze
C04678,Koramangala,2023-04-07,Bronze
C04679,Koramangala,2024-05-02,Silver
C04680,Hebbal,2024-10-20,Bronze
C04681,BTM Layout,2023-04-04,Bronze
C04682,Koramangala,2024-02-04,Silver
C04683,Rajajinagar,2023-12-29,Silver
C04684,Marathahalli,2023-07-28,Bronze
C04685,Yelahanka,2024-04-06,Bronze
C04686,Whitefield,2024-10-02,Gold
C04687,Whitefield,2023-06-24,Bronze
C04688,HSR Layout,2023-02-09,Silver
C04689,Malleshwaram,2023-09-20,Silver
C04690,Marathahalli,2023-08-18,Bronze
C04691,HSR Layout,2024-06-14,Gold
C04692,Indiranagar,2024-01-27,Bronze
C04693,Marathahalli,2023-01-14,Silver
C04694,Malleshwaram,2023-09-06,Bronze
C04695,HSR Layout,2024-06-20,Silver
C04696,Marathahalli,2023-12-15,Bronze
C04697,HSR Layout,2024-02-15,Bronze
C04698,HSR Layout,2023-07-12,Bronze
C04699,Jayanagar,2023-08-22,Bronze
C04700,Rajajinagar,2023-04-05,Bronze
C04701,Yelahanka,2023-03-01,Bronze
C04702,HSR Layout,2023-01-27,Silver
C04703,Whitefield,2024-03-31,Silver
C04704,Whitefield,2023-04-26,Gold
C04705,Koramangala,2024-02-23,Bronze
C04706,Whitefield,2024-11-26,Bronze
C04707,Koramangala,2024-05-23,Bronze
C04708,HSR Layout,2024-02-25,Gold
C04709,Indiranagar,2023-03-27,Bronze
C04710,Whitefield,2023-12-23,Bronze
C04711,Rajajinagar,2024-10-12,Bronze
C04712,Indiranagar,2023-10-08,Silver
C04713,Electronic City,2024-08-26,Bronze
C04714,Hebbal,2024-06-01,Silver
C04715,Jayanagar,2023-07-14,Bronze
C04716,Indiranagar,2023-04-14,Bronze
C04717,Whitefield,2023-01-13,Silver
C04718,Electronic City,2023-07-21,Gold
C04719,Jayanagar,2023-09-01,Gold
C04720,Koramangala,2024-04-23,Silver
C04721,HSR Layout,2024-02-22,Bronze
C04722,Jayanagar,2023-12-16,Bronze
C04723,Indiranagar,2024-06-11,Bronze
C04724,Electronic City,2024-07-16,Bronze
C04725,Koramangala,2024-06-04,Gold
C04726,Whitefield,2024-10-16,Silver
C04727,Rajajinagar,2023-09-20,Silver
C04728,Indiranagar,2024-08-24,Bronze
C04729,Electronic City,2023-11-04,Silver
C04730,HSR Layout,2023-05-15,Bronze
C04731,Whitefield,2023-04-17,Bronze
C04732,Hebbal,2023-03-08,Bronze
C04733,Whitefield,2024-11-28,Bronze
C04734,Indiranagar,2023-05-04,Bronze
C04735,Hebbal,2024-09-01,Gold
C04736,Marathahalli,2024-07-25,Gold
C04737,Marathahalli,2023-11-17,Bronze
C04738,Koramangala,2024-10-29,Bronze
C04739,Koramangala,2024-10-25,Gold
C04740,Electronic City,2024-11-06,Gold
C04741,Indiranagar,2023-12-29,Silver
C04742,Indiranagar,2023-08-06,Bronze
C04743,Rajajinagar,2023-02-01,Silver
C04744,Whitefield,2024-09-05,Silver
C04745,Koramangala,2024-09-29,Bronze
C04746,Koramangala,2024-01-27,Bronze
C04747,HSR Layout,2023-02-21,Silver
C04748,Electronic City,2024-08-23,Gold
C04749,Hebbal,2023-08-06,Bronze
C04750,Koramangala,2024-02-05,Bronze
C04751,Indiranagar,2024-04-26,Bronze
C04752,Jayanagar,2023-04-17,Bronze
C04753,Whitefield,2023-02-15,Bronze
C04754,HSR Layout,2023-02-27,Bronze
C04755,BTM Layout,2024-12-01,Bronze
C04756,Jayanagar,2024-11-29,Bronze
C04757,HSR Layout,2023-11-08,Bronze
C04758,Yelahanka,2023-11-07,Bronze
C04759,Koramangala,2023-10-24,Bronze
C04760,BTM Layout,2023-09-13,Bronze
C04761,Jayanagar,2024-02-01,Bronze
C04762,Jayanagar,2023-09-18,Bronze
C04763,BTM Layout,2024-03-25,Bronze
C04764,Jayanagar,2023-10-04,Bronze
C04765,HSR Layout,2024-04-04,Silver
C04766,Indiranagar,2024-11-20,Bronze
C04767,Electronic City,2023-05-31,Bronze
C04768,Jayanagar,2023-02-15,Silver
C04769,Indiranagar,2024-01-20,Bronze
C04770,Marathahalli,2023-03-28,Bronze
C04771,Electronic City,2023-06-18,Silver
C04772,HSR Layout,2024-07-30,Silver
C04773,Koramangala,2023-11-02,Gold
C04774,HSR Layout,2024-02-06,Gold
C04775,Koramangala,2024-07-20,Bronze
C04776,Koramangala,2023-04-04,Bronze
C04777,HSR Layout,2023-12-16,Bronze
C04778,Koramangala,2023-01-26,Bronze
C04779,Indiranagar,2023-12-31,Bronze
C04780,Electronic City,2023-06-13,Bronze
C04781,Whitefield,2024-10-27,Silver
C04782,Yelahanka,2023-07-10,Bronze
C04783,Hebbal,2023-05-27,Bronze
C04784,Electronic City,2023-01-11,Bronze
C04785,BTM Layout,2023-04-08,Bronze
C04786,Hebbal,2023-06-07,Bronze
C04787,Whitefield,2023-06-16,Silver
C04788,Marathahalli,2024-06-22,Silver
C04789,Koramangala,2024-10-09,Silver
C04790,Marathahalli,2024-09-16,Silver
C04791,Jayanagar,2024-11-29,Bronze
C04792,Koramangala,2024-10-17,Silver
C04793,Indiranagar,2023-11-29,Silver
C04794,BTM Layout,2023-10-12,Bronze
C04795,Whitefield,2024-04-18,Bronze
C04796,Indiranagar,2023-08-22,Silver
C04797,Indiranagar,2024-03-16,Silver
C04798,HSR Layout,2024-12-30,Bronze
C04799,Malleshwaram,2023-05-25,Silver
C04800,Rajajinagar,2024-07-15,Bronze
C04801,HSR Layout,2024-11-13,Gold
C04802,Indiranagar,2024-01-28,Silver
C04803,Koramangala,2023-09-17,Bronze
C04804,HSR Layout,2023-07-05,Bronze
C04805,Malleshwaram,2023-05-03,Silver
C04806,Marathahalli,2023-08-23,Silver
C04807,HSR Layout,2024-06-28,Bronze
C04808,Electronic City,2024-01-12,Silver
C04809,HSR Layout,2023-06-11,Bronze
C04810,Electronic City,2024-01-31,Bronze
C04811,Jayanagar,2024-08-13,Bronze
C04812,Marathahalli,2023-01-10,Bronze
C04813,Jayanagar,2023-01-16,Gold
C04814,BTM Layout,2024-12-01,Silver
C04815,HSR Layout,2024-06-30,Bronze
C04816,Koramangala,2024-02-25,Bronze
C04817,Indiranagar,2024-10-23,Bronze
C04818,Jayanagar,2024-03-06,Silver
C04819,Jayanagar,2024-01-16,Silver
C04820,Jayanagar,2023-06-04,Bronze
C04821,Marathahalli,2024-08-14,Bronze
C04822,Indiranagar,2024-07-12,Bronze
C04823,Marathahalli,2023-08-04,Silver
C04824,Marathahalli,2024-06-22,Bronze
C04825,HSR Layout,2024-06-14,Bronze
C04826,HSR Layout,2023-03-11,Silver
C04827,Indiranagar,2023-04-28,Silver
C04828,HSR Layout,2024-03-10,Bronze
C04829,Rajajinagar,2024-03-31,Bronze
C04830,Hebbal,2024-04-25,Silver
C04831,Electronic City,2023-09-30,Bronze
C04832,Whitefield,2024-09-01,Bronze
C04833,Marathahalli,2023-11-22,Silver
C04834,Marathahalli,2023-05-31,Silver
C04835,Whitefield,2023-03-26,Silver
C04836,Malleshwaram,2024-10-02,Bronze
C04837,Koramangala,2024-05-31,Silver
C04838,Koramangala,2023-12-03,Silver
C04839,Koramangala,2023-06-02,Silver
C04840,Koramangala,2023-03-12,Bronze
C04841,Hebbal,2023-04-22,Bronze
C04842,HSR Layout,2023-03-19,Silver
C04843,Indiranagar,2024-01-22,Gold
C04844,HSR Layout,2023-05-25,Bronze
C04845,HSR Layout,2023-04-04,Bronze
C04846,Whitefield,2023-07-26,Gold
C04847,Koramangala,2024-05-25,Bronze
C04848,Electronic City,2023-12-29,Silver
C04849,Koramangala,2023-04-23,Silver
C04850,Rajajinagar,2024-06-30,Bronze
C04851,Indiranagar,2023-12-24,Silver
C04852,Marathahalli,2023-05-17,Silver
C04853,Rajajinagar,2024-05-19,Bronze
C04854,Koramangala,2024-12-25,Bronze
C04855,Koramangala,2024-01-30,Silver
C04856,BTM Layout,2023-04-28,Silver
C04857,HSR Layout,2023-08-14,Bronze
C04858,Electronic City,2024-03-13,Bronze
C04859,Koramangala,2024-12-30,Silver
C04860,Indiranagar,2024-11-09,Silver
C04861,Jayanagar,2024-11-12,Gold
C04862,Hebbal,2024-08-30,Bronze
C04863,Indiranagar,2024-02-24,Bronze
C04864,Rajajinagar,2024-04-17,Bronze
C04865,Marathahalli,2024-06-19,Silver
C04866,Koramangala,2024-06-06,Bronze
C04867,Whitefield,2024-04-11,Bronze
C04868,Indiranagar,2023-04-08,Bronze
C04869,HSR Layout,2024-10-04,Silver
C04870,Electronic City,2023-01-08,Bronze
C04871,HSR Layout,2023-11-07,Silver
C04872,Indiranagar,2023-11-13,Bronze
C04873,Marathahalli,2024-12-28,Bronze
C04874,Electronic City,2023-03-07,Gold
C04875,Jayanagar,2023-12-14,Bronze
C04876,Jayanagar,2023-09-19,Bronze
C04877,Indiranagar,2023-03-13,Bronze
C04878,Marathahalli,2023-06-13,Bronze
C04879,Whitefield,2023-11-05,Bronze
C04880,Whitefield,2024-10-30,Silver
C04881,Koramangala,2023-10-11,Silver
C04882,Electronic City,2024-10-04,Silver
C04883,Electronic City,2024-06-19,Silver
C04884,Whitefield,2024-08-20,Bronze
C04885,Malleshwaram,2024-09-15,Silver
C04886,Malleshwaram,2024-06-05,Bronze
C04887,Koramangala,2024-06-19,Silver
C04888,Marathahalli,2023-04-23,Gold
C04889,HSR Layout,2024-06-07,Gold
C04890,Yelahanka,2023-02-05,Silver
C04891,Indiranagar,2024-06-22,Bronze
C04892,Whitefield,2024-04-22,Bronze
C04893,HSR Layout,2024-07-06,Bronze
C04894,Indiranagar,2024-04-13,Silver
C04895,Marathahalli,2023-09-27,Silver
C04896,HSR Layout,2023-09-27,Bronze
C04897,Indiranagar,2024-03-11,Gold
C04898,Jayanagar,2023-12-12,Bronze
C04899,Hebbal,2023-09-06,Gold
C04900,Rajajinagar,2023-12-24,Bronze
C04901,Jayanagar,2024-01-27,Gold
C04902,Whitefield,2023-06-25,Silver
C04903,Indiranagar,2024-04-10,Gold
C04904,Hebbal,2023-08-18,Bronze
C04905,Marathahalli,2023-07-15,Bronze
C04906,Electronic City,2023-11-02,Silver
C04907,Hebbal,2023-03-17,Bronze
C04908,Koramangala,2024-03-16,Bronze
C04909,Marathahalli,2024-06-19,Bronze
C04910,Indiranagar,2024-11-28,Bronze
C04911,Koramangala,2023-07-27,Bronze
C04912,HSR Layout,2024-01-29,Silver
C04913,Whitefield,2024-01-03,Silver
C04914,BTM Layout,2024-06-17,Bronze
C04915,Whitefield,2024-04-01,Bronze
C04916,Malleshwaram,2024-08-12,Bronze
C04917,Marathahalli,2024-09-12,Gold
C04918,Marathahalli,2023-03-24,Silver
C04919,BTM Layout,2023-09-17,Bronze
C04920,HSR Layout,2024-04-21,Silver
C04921,Whitefield,2024-02-01,Bronze
C04922,Indiranagar,2023-12-18,Bronze
C04923,Indiranagar,2023-05-07,Bronze
C04924,Hebbal,2024-02-22,Bronze
C04925,HSR Layout,2024-06-24,Bronze
C04926,Whitefield,2023-01-29,Bronze
C04927,Indiranagar,2024-03-07,Silver
C04928,HSR Layout,2024-10-23,Bronze
C04929,Marathahalli,2024-02-23,Bronze
C04930,Whitefield,2024-11-26,Silver
C04931,Rajajinagar,2023-09-15,Silver
C04932,Electronic City,2023-01-03,Bronze
C04933,Rajajinagar,2024-05-12,Bronze
C04934,Indiranagar,2023-06-05,Bronze
C04935,Electronic City,2023-01-08,Silver
C04936,Koramangala,2023-05-12,Silver
C04937,Whitefield,2024-11-12,Silver
C04938,Marathahalli,2024-07-24,Bronze
C04939,Electronic City,2023-07-20,Bronze
C04940,Indiranagar,2024-03-12,Silver
C04941,Malleshwaram,2023-09-05,Gold
C04942,Koramangala,2023-05-10,Silver
C04943,Electronic City,2024-12-22,Bronze
C04944,Yelahanka,2024-08-17,Gold
C04945,Jayanagar,2023-09-23,Silver
C04946,Rajajinagar,2023-09-16,Gold
C04947,Electronic City,2024-08-18,Gold
C04948,Rajajinagar,2023-12-03,Silver
C04949,Electronic City,2023-10-03,Silver
C04950,Marathahalli,2023-10-10,Bronze
C04951,Indiranagar,2023-11-23,Bronze
C04952,Marathahalli,2024-01-16,Silver
C04953,Indiranagar,2023-01-30,Bronze
C04954,Yelahanka,2023-12-17,Bronze
C04955,Indiranagar,2023-11-18,Silver
C04956,Indiranagar,2023-07-20,Silver
C04957,Malleshwaram,2023-09-17,Silver
C04958,Indiranagar,2023-11-06,Silver
C04959,Whitefield,2023-09-25,Silver
C04960,Marathahalli,2024-10-25,Silver
C04961,Koramangala,2024-01-21,Bronze
C04962,Koramangala,2024-01-03,Bronze
C04963,HSR Layout,2023-07-11,Gold
C04964,Indiranagar,2024-10-30,Bronze
C04965,Indiranagar,2023-01-17,Silver
C04966,Koramangala,2024-02-06,Gold
C04967,Whitefield,2023-05-04,Bronze
C04968,Whitefield,2024-07-15,Bronze
C04969,Koramangala,2023-10-04,Bronze
C04970,Electronic City,2023-08-03,Silver
C04971,Electronic City,2023-02-12,Silver
C04972,Koramangala,2024-07-31,Silver
C04973,Whitefield,2023-10-17,Silver
C04974,Hebbal,2023-07-12,Silver
C04975,Electronic City,2024-09-08,Bronze
C04976,HSR Layout,2023-01-15,Gold
C04977,HSR Layout,2023-12-09,Bronze
C04978,Indiranagar,2023-04-28,Silver
C04979,Malleshwaram,2023-04-03,Silver
C04980,Hebbal,2023-01-16,Bronze
C04981,Hebbal,2023-05-17,Bronze
C04982,Indiranagar,2024-11-22,Bronze
C04983,Whitefield,2023-11-22,Bronze
C04984,Indiranagar,2024-12-30,Bronze
C04985,Whitefield,2023-07-15,Bronze
C04986,Whitefield,2024-07-10,Gold
C04987,Electronic City,2023-03-07,Bronze
C04988,Indiranagar,2023-03-20,Bronze
C04989,Hebbal,2023-01-12,Bronze
C04990,Koramangala,2024-10-18,Silver
C04991,Koramangala,2024-05-05,Bronze
C04992,Malleshwaram,2024-06-26,Bronze
